product_url,product_name,price,shortdescription,longdescription,aplus
https://www.amazon.com/dp/B081KQ3136,"Champion Men's T-shirt, Classic Tee for Men, Men's T-shirt, Men's Tee (Reg. Or Big & Tall)",$17.00,"THE FIT - Standard-fit men's T-shirt for a classic look.,THE FEEL - Crafted from a soft, 5.5 oz. cotton or cotton blend.,THE LOOK - Classic short-sleeve style with ribbed crew neckline and soft back neck tape.,SPOT THE C - Iconic C logo at the chest and left sleeve are recognizable on and off the field.,Note: C logo patch color may vary from image.",,
https://www.amazon.com/dp/B081KMDRX1,"Champion Men's T-shirt, Classic Tee for Men, Men's T-shirt, Men's Tee (Reg. Or Big & Tall)",$17.00,"THE FIT - Standard-fit men's T-shirt for a classic look.,THE FEEL - Crafted from a soft, 5.5 oz. cotton or cotton blend.,THE LOOK - Classic short-sleeve style with ribbed crew neckline and soft back neck tape.,SPOT THE C - Iconic C logo at the chest and left sleeve are recognizable on and off the field.,Note: C logo patch color may vary from image.",,
https://www.amazon.com/dp/B081KMD7TD,"Champion Men's T-shirt, Classic Tee for Men, Men's T-shirt, Men's Tee (Reg. Or Big & Tall)",$17.00,"THE FIT - Standard-fit men's T-shirt for a classic look.,THE FEEL - Crafted from a soft, 5.5 oz. cotton or cotton blend.,THE LOOK - Classic short-sleeve style with ribbed crew neckline and soft back neck tape.,SPOT THE C - Iconic C logo at the chest and left sleeve are recognizable on and off the field.,Note: C logo patch color may vary from image.",,
https://www.amazon.com/dp/B0CJT1Z2WG,"Champion Men'S Tshirt, Classic Graphic Tshirt Soft And Comfortable T-Shirts For Men 2024 Graphics",$13.29,"THE FIT - Standard-fit men's T-shirt with a 29"" body length.,THE FEEL - Supersoft 5.5 oz. fabric for comfort. Matching back neck tape covers seams for an itch-free experience.,THE LOOK - Classic T-shirt silhouette with a sturdy bound neck collar and double-needle construction.,THE GRAPHIC - Stars and C graphics span the front of this T-shirt for men.,SPOT THE C - Iconic C logo at the left sleeve gets an update with new black stitching, capturing the bold spirit of champions.,EASY CARE - Machine wash on cold with like colors for easy care that reduces energy use.",,
https://www.amazon.com/dp/B0CJSYNQK1,"Champion, Cotton Midweight Crewneck Tee, T-Shirt for Men, Script (Reg. Or Big & Tall)",,"THE FIT - Standard-fit Big & Tall men's T-shirt for a classic look.,THE FEEL - Comfortable, 5.5 oz. cotton or cotton blend that's exceptionally soft.,THE LOOK - Classic script sits on the chest on this men's big & tall tee shirt.,SPOT THE C - The iconic C logo is found at the left sleeve.,Note: C logo patch color may vary from image.",,
https://www.amazon.com/dp/B0CJSPDBMW,"Champion Men's T-shirt, Cotton Midweight Men's Crewneck Tee, T-shirt for Men, Script (Reg. or Big & Tall)",$17.41,"THE FEEL - Comfortable, 5.5 oz cotton or cotton blend that's been ring-spun for softness.,YOU'VE GOT OPTIONS - From bold colors to basic black t-shirts for men.,THE GRAPHIC - Classic script sits on the chest of this men's tee.,SPOT THE C - Iconic C logo patch hits at the sleeve.,EASY CARE - Machine wash this men's t-shirt on cold with like colors for easy care that reduces energy use.",,
https://www.amazon.com/dp/B0BPDX5N9T,"Champion Men'S Tshirt, Classic Graphic Tshirt Soft And Comfortable T-Shirts For Men, Script Logo Reg. Or Big & Tall",$12.50,"THE FIT - Standard-fit men's T-shirt.,THE FEEL - Comfortable, 5.5 oz cotton or cotton blend is exceptionally soft.,THE LOOK - This T-shirt for men has a classic silhouette with a ribbed collar and double-needle stitching.,THE GRAPHIC - Classic script sits on the left chest of this men's tee.,SPOT THE C - Iconic C logo patch hits at the sleeve.,Note: C logo patch color may vary from image.",,
https://www.amazon.com/dp/B0CJSNSXBS,"Champion Men's T-shirt, Cotton Midweight Men's Crewneck Tee, T-shirt for Men, Script (Reg. or Big & Tall)",$17.41,"THE FEEL - Comfortable, 5.5 oz cotton or cotton blend that's been ring-spun for softness.,YOU'VE GOT OPTIONS - From bold colors to basic black t-shirts for men.,THE GRAPHIC - Classic script sits on the chest of this men's tee.,SPOT THE C - Iconic C logo patch hits at the sleeve.,EASY CARE - Machine wash this men's t-shirt on cold with like colors for easy care that reduces energy use.",,
https://www.amazon.com/dp/B0C159CRN5,"Champion Men's T-shirt, Classic Tee for Men, Men's T-shirt, Men's Tee (Reg. Or Big & Tall)",$6.97,"THE FIT - Standard-fit men's T-shirt for a classic look.,THE FEEL - Crafted from a soft, 5.5 oz. cotton or cotton blend.,THE LOOK - Classic short-sleeve style with ribbed crew neckline and soft back neck tape.,SPOT THE C - Iconic C logo at the chest and left sleeve are recognizable on and off the field.,Note: C logo patch color may vary from image.",,
https://www.amazon.com/dp/B0CJSRHL47,"Champion Men's T-shirt, Cotton Midweight Men's Crewneck Tee, T-shirt for Men, Script (Reg. or Big & Tall)",$17.41,"THE FEEL - Comfortable, 5.5 oz cotton or cotton blend that's been ring-spun for softness.,YOU'VE GOT OPTIONS - From bold colors to basic black t-shirts for men.,THE GRAPHIC - Classic script sits on the chest of this men's tee.,SPOT THE C - Iconic C logo patch hits at the sleeve.,EASY CARE - Machine wash this men's t-shirt on cold with like colors for easy care that reduces energy use.",,
https://www.amazon.com/dp/B0BPDXJV98,"Champion Men's T-shirt, Classic Tee for Men, Men's T-shirt, Men's Tee (Reg. Or Big & Tall)",$14.99,"THE FIT - Standard-fit men's T-shirt for a classic look.,THE FEEL - Crafted from a soft, 5.5 oz. cotton or cotton blend.,THE LOOK - Classic short-sleeve style with ribbed crew neckline and soft back neck tape.,SPOT THE C - Iconic C logo at the chest and left sleeve are recognizable on and off the field.,Note: C logo patch color may vary from image.",,
https://www.amazon.com/dp/B0C15CPMG3,"Champion Men'S Tshirt, Classic Graphic Tshirt Soft And Comfortable T-Shirts For Men, Script Logo Reg. Or Big & Tall",$17.50,"THE FIT - Standard-fit men's T-shirt.,THE FEEL - Comfortable, 5.5 oz cotton or cotton blend is exceptionally soft.,THE LOOK - This T-shirt for men has a classic silhouette with a ribbed collar and double-needle stitching.,THE GRAPHIC - Classic script sits on the left chest of this men's tee.,SPOT THE C - Iconic C logo patch hits at the sleeve.,Note: C logo patch color may vary from image.",,
https://www.amazon.com/dp/B0CJT1ZDXM,"Champion, Cotton Midweight Crewneck Tee, T-Shirt for Men, Script (Reg. Or Big & Tall)",,"THE FIT - Standard-fit Big & Tall men's T-shirt for a classic look.,THE FEEL - Comfortable, 5.5 oz. cotton or cotton blend that's exceptionally soft.,THE LOOK - Classic script sits on the chest on this men's big & tall tee shirt.,SPOT THE C - The iconic C logo is found at the left sleeve.,Note: C logo patch color may vary from image.",,
